Open time,Engolfo,FuCandle,Structure,StructTop,StructBottom,StructPD,VelaBull,ImbLow,ImbHigh,Long,Short,Open,Close,Low,High,ATR
2017-09-08 08:00:00+03:00,0,0,-1,1.20699,1.18228,0.972481,False,0.0,0.0,0,0,1.20698,1.20631,1.2036,1.20921,0.00424
2017-09-08 12:00:00+03:00,0,0,-1,1.20699,1.18228,0.88709,False,0.0,0.0,0,0,1.2063,1.2042,1.2034,1.20734,0.00422
2017-09-08 16:00:00+03:00,-1,0,-1,1.20699,1.18228,0.822744,False,0.0,0.0,0,0,1.20422,1.20261,1.20145,1.20504,0.00418
2017-09-08 20:00:00+03:00,0,0,-1,1.20699,1.18228,0.853501,True,0.0,0.0,0,0,1.20262,1.20337,1.20245,1.20383,0.00398
2017-09-11 00:00:00+03:00,-1,0,-1,1.20699,1.18228,0.764063,False,1.20186,1.20245,0,0,1.20161,1.20116,1.20103,1.20251,0.00386
2017-09-11 04:00:00+03:00,-1,0,-1,1.20699,1.18228,0.745852,False,0.0,0.0,1,0,1.20117,1.20071,1.19987,1.20186,0.00373
2017-09-11 08:00:00+03:00,1,0,-1,1.20699,1.18228,0.802509,True,0.0,0.0,0,0,1.20071,1.20211,1.19928,1.20292,0.00372
2017-09-11 12:00:00+03:00,-1,0,-1,1.20699,1.18228,0.652772,False,0.0,0.0,1,0,1.2021,1.19841,1.19789,1.20253,0.00379
2017-09-11 16:00:00+03:00,-1,0,-1,1.20699,1.18228,0.592473,False,1.19704,1.19789,1,0,1.19841,1.19692,1.19568,1.19928,0.00377
2017-09-11 20:00:00+03:00,-1,0,-1,1.20699,1.18228,0.524484,False,0.0,0.0,1,0,1.19695,1.19524,1.19489,1.19704,0.00366
2017-09-12 00:00:00+03:00,-1,0,-1,1.20699,1.18228,0.501821,False,0.0,0.0,1,0,1.19522,1.19468,1.19456,1.19639,0.00353
2017-09-12 04:00:00+03:00,0,0,-1,1.20699,1.18228,0.536625,True,0.0,0.0,1,0,1.19468,1.19554,1.19467,1.1963,0.00339
2017-09-12 08:00:00+03:00,0,0,-1,1.20699,1.18228,0.546338,True,0.0,0.0,1,0,1.19555,1.19578,1.19462,1.19781,0.00338
2017-09-12 12:00:00+03:00,-1,0,-1,1.20699,1.18228,0.432618,False,0.0,0.0,0,0,1.19577,1.19297,1.19262,1.19647,0.00341
2017-09-12 16:00:00+03:00,0,0,-1,1.20699,1.18228,0.565763,True,0.0,0.0,1,0,1.19296,1.19626,1.19296,1.19737,0.00348
2017-09-12 20:00:00+03:00,0,0,-1,1.20699,1.18228,0.580332,True,0.0,0.0,1,0,1.19629,1.19662,1.19544,1.19727,0.00336
2017-09-13 00:00:00+03:00,0,0,-1,1.20699,1.18228,0.594901,True,0.0,0.0,1,0,1.19661,1.19698,1.19604,1.19737,0.00322
2017-09-13 04:00:00+03:00,1,0,-1,1.20699,1.18228,0.649535,True,0.0,0.0,1,0,1.19696,1.19833,1.19694,1.19932,0.00316
2017-09-13 08:00:00+03:00,0,0,-1,1.20699,1.18228,0.632133,False,0.0,0.0,1,0,1.19832,1.1979,1.19685,1.19949,0.00312
2017-09-13 12:00:00+03:00,0,0,-1,1.20699,1.18228,0.611089,False,0.0,0.0,1,0,1.19793,1.19738,1.19646,1.19895,0.00308
2017-09-13 16:00:00+03:00,-1,0,-1,1.20699,1.18228,0.236746,False,1.18954,1.19646,0,0,1.19739,1.18813,1.18801,1.19748,0.00353
2017-09-13 20:00:00+03:00,0,0,-1,1.20699,1.18228,0.250911,True,0.0,0.0,1,0,1.18807,1.18848,1.18729,1.18954,0.00344
2017-09-14 00:00:00+03:00,0,0,-1,1.20699,1.18228,0.242007,False,0.0,0.0,1,0,1.18848,1.18826,1.188,1.18939,0.00329
2017-09-14 04:00:00+03:00,-1,0,-1,1.20699,1.18228,0.223796,False,0.0,0.0,1,0,1.18826,1.18781,1.18704,1.18855,0.00317
2017-09-14 08:00:00+03:00,1,0,-1,1.20699,1.18228,0.330635,True,0.0,0.0,1,0,1.1878,1.19045,1.18659,1.19097,0.00325
2017-09-14 12:00:00+03:00,0,1,-1,1.20699,1.18228,0.283286,False,0.0,0.0,0,0,1.19045,1.18928,1.18379,1.19089,0.00353
2017-09-14 16:00:00+03:00,0,0,-1,1.20699,1.18228,0.247673,False,0.0,0.0,1,0,1.18925,1.1884,1.18683,1.18982,0.00349
2017-09-14 20:00:00+03:00,1,0,-1,1.20699,1.18228,0.388102,True,1.18982,1.19062,1,0,1.18842,1.19187,1.18834,1.19223,0.00352
2017-09-15 00:00:00+03:00,0,0,-1,1.20699,1.18228,0.344395,False,0.0,0.0,1,0,1.19187,1.19079,1.19062,1.19238,0.00339
2017-09-15 04:00:00+03:00,0,0,-1,1.20699,1.18228,0.362202,True,0.0,0.0,0,0,1.19079,1.19123,1.19009,1.19183,0.00328
2017-09-15 08:00:00+03:00,1,0,-1,1.20699,1.18228,0.430595,True,1.19183,1.19267,1,0,1.19123,1.19292,1.19049,1.19399,0.00329
2017-09-15 12:00:00+03:00,1,0,-1,1.20699,1.18228,0.611089,True,0.0,0.0,1,0,1.1929,1.19738,1.19267,1.19867,0.00348
2017-09-15 16:00:00+03:00,0,0,-1,1.20699,1.18228,0.494941,False,0.0,0.0,1,0,1.19742,1.19451,1.19399,1.19865,0.00357
2017-09-15 20:00:00+03:00,0,0,-1,1.20699,1.18228,0.493323,False,0.0,0.0,1,0,1.1945,1.19447,1.19294,1.19613,0.00354
2017-09-18 00:00:00+03:00,0,0,-1,1.20699,1.18228,0.491299,True,0.0,0.0,0,0,1.19233,1.19442,1.19228,1.19504,0.00349
2017-09-18 04:00:00+03:00,0,0,-1,1.20699,1.18228,0.477539,False,0.0,0.0,1,0,1.19442,1.19408,1.19389,1.1955,0.00335
2017-09-18 08:00:00+03:00,0,0,-1,1.20699,1.18228,0.47066,False,0.0,0.0,1,0,1.19408,1.19391,1.1915,1.19561,0.00341
2017-09-18 12:00:00+03:00,1,0,-1,1.20699,1.18228,0.560097,True,0.0,0.0,1,0,1.19386,1.19612,1.19372,1.19693,0.00339
2017-09-18 16:00:00+03:00,-1,0,-1,1.20699,1.18228,0.451234,False,0.0,0.0,0,0,1.19612,1.19343,1.19223,1.1967,0.00347
2017-09-18 20:00:00+03:00,0,0,-1,1.20699,1.18228,0.52327,True,0.0,0.0,1,0,1.19342,1.19521,1.19274,1.1959,0.00345
2017-09-19 00:00:00+03:00,1,0,-1,1.20699,1.18228,0.571429,True,1.1959,1.19622,1,0,1.19521,1.1964,1.19481,1.19666,0.00333
2017-09-19 04:00:00+03:00,1,0,-1,1.20699,1.18228,0.618373,True,1.19666,1.19714,1,0,1.1964,1.19756,1.19622,1.19797,0.00322
2017-09-19 08:00:00+03:00,1,0,-1,1.20699,1.18228,0.651558,True,0.0,0.0,1,0,1.19756,1.19838,1.19714,1.20064,0.00324
2017-09-19 12:00:00+03:00,0,0,-1,1.20699,1.18228,0.653582,True,0.0,0.0,1,0,1.19833,1.19843,1.19541,1.19946,0.0033
2017-09-19 16:00:00+03:00,0,0,-1,1.20699,1.18228,0.611089,False,0.0,0.0,1,0,1.19843,1.19738,1.19605,1.19907,0.00328
2017-09-19 20:00:00+03:00,1,0,-1,1.20699,1.18228,0.690813,True,0.0,0.0,1,0,1.19737,1.19935,1.19704,1.20065,0.0033
2017-09-20 00:00:00+03:00,0,0,-1,1.20699,1.18228,0.683934,False,0.0,0.0,1,0,1.19936,1.19918,1.19867,1.20007,0.00317
2017-09-20 04:00:00+03:00,1,0,-1,1.20699,1.18228,0.744638,True,0.0,0.0,1,0,1.19919,1.20068,1.19908,1.20195,0.00314
2017-09-20 08:00:00+03:00,0,0,-1,1.20699,1.18228,0.745042,True,0.0,0.0,1,0,1.20068,1.20069,1.19957,1.20159,0.00306
2017-09-20 12:00:00+03:00,-1,0,-1,1.20699,1.18228,0.685148,False,0.0,0.0,1,0,1.2007,1.19921,1.1989,1.2022,0.00308
2017-09-20 16:00:00+03:00,0,0,-1,1.20699,1.18228,0.733711,True,0.0,0.0,1,0,1.1992,1.20041,1.1984,1.20057,0.00302
2017-09-20 20:00:00+03:00,-1,0,-1,1.20699,1.18228,0.282477,False,1.18973,1.1984,1,0,1.2004,1.18926,1.18611,1.2033,0.00403
2017-09-21 00:00:00+03:00,0,0,-1,1.20699,1.18228,0.220963,False,0.0,0.0,1,0,1.18926,1.18774,1.18656,1.18973,0.00397
2017-09-21 04:00:00+03:00,0,0,-1,1.20699,1.18228,0.244031,True,0.0,0.0,1,0,1.18775,1.18831,1.18669,1.18914,0.00386
2017-09-21 08:00:00+03:00,1,0,-1,1.20699,1.18228,0.365844,True,0.0,0.0,0,0,1.1883,1.19132,1.18763,1.1918,0.00388
2017-09-21 12:00:00+03:00,0,0,-1,1.20699,1.18228,0.378794,True,0.0,0.0,0,0,1.19132,1.19164,1.18906,1.19227,0.00383
2017-09-21 16:00:00+03:00,1,0,-1,1.20699,1.18228,0.44314,True,1.19227,1.19279,1,0,1.1916,1.19323,1.19084,1.19535,0.00388
2017-09-21 20:00:00+03:00,0,0,-1,1.20699,1.18228,0.477135,True,0.0,0.0,1,0,1.19319,1.19407,1.19279,1.19425,0.00371
2017-09-22 00:00:00+03:00,0,0,-1,1.20699,1.18228,0.480372,True,0.0,0.0,0,0,1.19399,1.19415,1.19366,1.19486,0.00353
2017-09-22 04:00:00+03:00,1,0,-1,1.20699,1.18228,0.555241,True,1.19486,1.19577,1,0,1.19415,1.196,1.19408,1.19646,0.00345
2017-09-22 08:00:00+03:00,1,0,-1,1.20699,1.18228,0.677054,True,0.0,0.0,1,0,1.19601,1.19901,1.19577,1.20026,0.00352
2017-09-22 12:00:00+03:00,0,0,-1,1.20699,1.18228,0.601781,False,0.0,0.0,1,0,1.19901,1.19715,1.19586,1.20045,0.0036
2017-09-22 16:00:00+03:00,-1,0,-1,1.20699,1.18228,0.492918,False,1.19539,1.19586,1,0,1.19716,1.19446,1.1937,1.19837,0.00367
2017-09-22 20:00:00+03:00,0,0,-1,1.20699,1.18228,0.500607,True,0.0,0.0,1,0,1.19445,1.19465,1.19395,1.19539,0.00351
2017-09-25 00:00:00+03:00,0,0,-1,1.20699,1.18228,0.426143,True,0.0,0.0,0,0,1.18987,1.19281,1.18966,1.19348,0.00362
2017-09-25 04:00:00+03:00,0,0,-1,1.20699,1.18228,0.446783,True,0.0,0.0,0,0,1.1928,1.19332,1.19186,1.19366,0.00349
2017-09-25 08:00:00+03:00,-1,0,-1,1.20699,1.18228,0.334278,False,1.19067,1.19186,1,0,1.19331,1.19054,1.18985,1.19355,0.00351
2017-09-25 12:00:00+03:00,-1,0,-1,1.20699,1.18228,0.202752,False,1.18899,1.18985,1,0,1.19053,1.18729,1.18641,1.19067,0.00356
2017-09-25 16:00:00+03:00,-1,0,-1,1.20699,1.18228,0.090247,False,1.18553,1.18641,1,0,1.18727,1.18451,1.18321,1.18899,0.00372
2017-09-25 20:00:00+03:00,0,0,-1,1.20699,1.18228,0.098745,True,0.0,0.0,0,0,1.1845,1.18472,1.18372,1.18553,0.00358
2017-09-26 00:00:00+03:00,0,0,-1,1.20699,1.18228,0.127074,True,0.0,0.0,1,0,1.18472,1.18542,1.18448,1.18594,0.00343
2017-09-26 04:00:00+03:00,0,0,-1,1.20699,1.18228,0.123837,False,0.0,0.0,0,0,1.18541,1.18534,1.18528,1.18615,0.00325
2017-09-26 08:00:00+03:00,-1,0,-1,1.20921,1.18099,0.025514,False,1.18291,1.18528,1,1,1.18535,1.18171,1.18099,1.18591,0.00337
2017-09-26 12:00:00+03:00,-1,0,-1,1.20921,1.17808,0.035014,False,1.17974,1.18099,0,1,1.1817,1.17917,1.17808,1.18291,0.00347
2017-09-26 16:00:00+03:00,0,0,-1,1.20921,1.17573,0.072879,False,0.0,0.0,0,0,1.17919,1.17817,1.17573,1.17974,0.00351
2017-09-26 20:00:00+03:00,0,0,-1,1.20921,1.17573,0.105137,True,0.0,0.0,1,0,1.17814,1.17925,1.17814,1.18104,0.00347
2017-09-27 00:00:00+03:00,0,0,-1,1.20921,1.17573,0.091099,False,0.0,0.0,1,0,1.17925,1.17878,1.17765,1.17942,0.00334
2017-09-27 04:00:00+03:00,0,0,-1,1.20921,1.17573,0.06601,False,0.0,0.0,1,0,1.1788,1.17794,1.17776,1.17952,0.00323
2017-09-27 08:00:00+03:00,-1,0,-1,1.20921,1.17311,0.013296,False,1.17568,1.17776,1,1,1.17794,1.17359,1.17311,1.1784,0.00338
2017-09-27 12:00:00+03:00,-1,0,-1,1.20921,1.17183,0.004815,False,0.0,0.0,1,0,1.17357,1.17201,1.17183,1.17568,0.00341
2017-09-27 16:00:00+03:00,0,0,-1,1.20921,1.17171,0.0936,True,0.0,0.0,1,0,1.17201,1.17522,1.17171,1.17763,0.00359
2017-09-27 20:00:00+03:00,0,0,-1,1.20921,1.17171,0.0728,False,0.0,0.0,0,0,1.17524,1.17444,1.17442,1.17655,0.00349
2017-09-28 00:00:00+03:00,0,0,-1,1.20921,1.17171,0.0832,True,0.0,0.0,1,0,1.17444,1.17483,1.17403,1.17561,0.00335
2017-09-28 04:00:00+03:00,-1,0,-1,1.20921,1.17171,0.038933,False,0.0,0.0,0,0,1.17482,1.17317,1.17268,1.1751,0.00328
2017-09-28 08:00:00+03:00,1,0,-1,1.20921,1.17171,0.130933,True,1.1751,1.17586,0,0,1.17318,1.17662,1.1721,1.17724,0.00342
2017-09-28 12:00:00+03:00,0,0,-1,1.20921,1.17171,0.133333,True,0.0,0.0,1,0,1.17662,1.17671,1.17586,1.17845,0.00336
2017-09-28 16:00:00+03:00,0,0,-1,1.20921,1.17171,0.1776,True,0.0,0.0,1,0,1.17668,1.17837,1.17664,1.1804,0.00339
2017-09-28 20:00:00+03:00,0,0,-1,1.20921,1.17171,0.1832,True,0.0,0.0,1,0,1.17837,1.17858,1.17782,1.17935,0.00325
2017-09-29 00:00:00+03:00,0,0,-1,1.20921,1.17171,0.184,True,0.0,0.0,1,0,1.17854,1.17861,1.17772,1.1789,0.00311
2017-09-29 04:00:00+03:00,0,0,-1,1.20921,1.17171,0.1648,False,0.0,0.0,1,0,1.1786,1.17789,1.17755,1.17905,0.00299
2017-09-29 08:00:00+03:00,1,0,-1,1.20921,1.17171,0.2176,True,0.0,0.0,1,0,1.17787,1.17987,1.17725,1.18087,0.00304
2017-09-29 12:00:00+03:00,1,0,-1,1.20921,1.17171,0.298933,True,0.0,0.0,1,0,1.17986,1.18292,1.17886,1.18324,0.00313
2017-09-29 16:00:00+03:00,0,0,-1,1.20921,1.17171,0.228,False,0.0,0.0,1,0,1.18294,1.18026,1.17915,1.18318,0.0032
2017-09-29 20:00:00+03:00,0,0,-1,1.20921,1.17171,0.256,True,0.0,0.0,1,0,1.18026,1.18131,1.18,1.1826,0.00315
2017-10-02 00:00:00+03:00,-1,0,-1,1.20921,1.17171,0.192,False,1.17913,1.18,1,1,1.17945,1.17891,1.17876,1.18151,0.00312
2017-10-02 04:00:00+03:00,-1,0,-1,1.20921,1.17171,0.158667,False,1.17766,1.17876,1,0,1.17895,1.17766,1.17704,1.17913,0.00305
2017-10-02 08:00:00+03:00,-1,0,-1,1.20921,1.17171,0.0752,False,1.17631,1.17704,1,0,1.17766,1.17453,1.17333,1.17766,0.00314
2017-10-02 12:00:00+03:00,0,0,-1,1.20921,1.17171,0.108,True,0.0,0.0,1,0,1.1745,1.17576,1.17302,1.17631,0.00315
2017-10-02 16:00:00+03:00,0,0,-1,1.20921,1.17171,0.0688,False,0.0,0.0,1,0,1.17576,1.17429,1.17305,1.1761,0.00315
2017-10-02 20:00:00+03:00,0,0,-1,1.20921,1.17171,0.041333,False,0.0,0.0,1,0,1.17423,1.17326,1.17313,1.17495,0.00305
2017-10-03 00:00:00+03:00,-1,0,-1,1.20921,1.17171,0.0072,False,1.17204,1.17313,1,1,1.17326,1.17198,1.17193,1.174,0.00298
2017-10-03 04:00:00+03:00,-1,0,-1,1.18324,1.17018,0.036753,False,0.0,0.0,1,0,1.17198,1.17066,1.17018,1.17204,0.0029
2017-10-03 08:00:00+03:00,1,0,-1,1.18324,1.17018,0.239663,True,1.17204,1.17326,1,0,1.17068,1.17331,1.1696,1.17476,0.00306
2017-10-03 12:00:00+03:00,1,0,-1,1.18324,1.17018,0.359112,True,0.0,0.0,0,0,1.17331,1.17487,1.17326,1.17621,0.00305
2017-10-03 16:00:00+03:00,0,0,-1,1.18324,1.17018,0.392037,True,0.0,0.0,0,0,1.17486,1.1753,1.17474,1.17735,0.00302
2017-10-03 20:00:00+03:00,-1,0,-1,1.18324,1.17018,0.31853,False,0.0,0.0,0,0,1.1753,1.17434,1.17391,1.17559,0.00293
2017-10-04 00:00:00+03:00,1,0,-1,1.18324,1.17018,0.558193,True,1.17559,1.17635,1,0,1.17434,1.17747,1.17349,1.17795,0.00304
2017-10-04 04:00:00+03:00,0,0,-1,1.18324,1.17018,0.5,False,0.0,0.0,0,0,1.17745,1.17671,1.17635,1.17797,0.00293
2017-10-04 08:00:00+03:00,-1,0,-1,1.18324,1.17018,0.418836,False,0.0,0.0,0,0,1.17671,1.17565,1.17471,1.17768,0.00294
2017-10-04 12:00:00+03:00,0,0,-1,1.18324,1.17018,0.535222,True,0.0,0.0,0,0,1.17565,1.17717,1.17531,1.17876,0.00297
2017-10-04 16:00:00+03:00,0,0,-1,1.18324,1.17018,0.467841,False,0.0,0.0,0,0,1.17719,1.17629,1.17465,1.17731,0.00295
2017-10-04 20:00:00+03:00,0,0,-1,1.18324,1.17018,0.437213,False,0.0,0.0,0,0,1.17627,1.17589,1.17545,1.1766,0.00282
2017-10-05 00:00:00+03:00,-1,0,-1,1.18324,1.17018,0.402757,False,0.0,0.0,0,0,1.17589,1.17544,1.17517,1.17631,0.0027
2017-10-05 04:00:00+03:00,0,0,-1,1.18324,1.17018,0.438744,True,0.0,0.0,0,0,1.17545,1.17591,1.17511,1.17595,0.00257
2017-10-05 08:00:00+03:00,1,0,-1,1.18324,1.17018,0.562787,True,0.0,0.0,0,0,1.17591,1.17753,1.17477,1.17788,0.00261
2017-10-05 12:00:00+03:00,-1,0,-1,1.18324,1.17018,0.218989,False,1.17352,1.17477,1,0,1.17754,1.17304,1.17247,1.17759,0.00279
2017-10-05 16:00:00+03:00,-1,0,-1,1.18324,1.17018,0.056662,False,1.17118,1.17247,1,0,1.17309,1.17092,1.17028,1.17352,0.00282
2017-10-05 20:00:00+03:00,0,0,-1,1.18324,1.17018,0.067381,True,0.0,0.0,0,0,1.17091,1.17106,1.16991,1.17118,0.00271
2017-10-06 00:00:00+03:00,0,0,-1,1.18324,1.17018,0.072741,True,0.0,0.0,0,0,1.17106,1.17113,1.16991,1.17143,0.00262
2017-10-06 04:00:00+03:00,0,0,-1,1.17876,1.16859,0.135693,False,0.0,0.0,1,0,1.17112,1.16997,1.16859,1.17155,0.00265
2017-10-06 08:00:00+03:00,0,0,-1,1.17876,1.16859,0.102262,False,0.0,0.0,0,0,1.16997,1.16963,1.16861,1.17065,0.0026
2017-10-06 12:00:00+03:00,0,0,-1,1.17876,1.16692,0.181588,False,0.0,0.0,1,0,1.16962,1.16907,1.16692,1.17146,0.00274
2017-10-06 16:00:00+03:00,1,0,-1,1.17876,1.16692,0.460304,True,1.17146,1.17237,1,0,1.16907,1.17237,1.16839,1.17387,0.00294
2017-10-06 20:00:00+03:00,0,0,-1,1.17876,1.16692,0.505068,True,0.0,0.0,0,0,1.17237,1.1729,1.17237,1.17372,0.00283
2017-10-09 00:00:00+03:00,0,0,-1,1.17876,1.16692,0.570101,True,0.0,0.0,0,0,1.17305,1.17367,1.17305,1.17441,0.00273
2017-10-09 04:00:00+03:00,0,0,-1,1.17876,1.16692,0.559966,False,0.0,0.0,0,0,1.17367,1.17355,1.17316,1.17475,0.00265
2017-10-09 08:00:00+03:00,0,0,-1,1.17876,1.16692,0.560811,True,0.0,0.0,0,0,1.17355,1.17356,1.17195,1.17413,0.00262
2017-10-09 12:00:00+03:00,0,0,-1,1.17876,1.16692,0.586149,True,0.0,0.0,0,0,1.17355,1.17386,1.17334,1.17478,0.00253
2017-10-09 16:00:00+03:00,1,0,-1,1.17876,1.16692,0.678209,True,0.0,0.0,0,0,1.17387,1.17495,1.17251,1.17558,0.00257
2017-10-09 20:00:00+03:00,0,0,-1,1.17876,1.16692,0.599662,False,0.0,0.0,0,0,1.17492,1.17402,1.17387,1.17561,0.00251
2017-10-10 00:00:00+03:00,0,0,-1,1.17876,1.16692,0.669764,True,0.0,0.0,0,0,1.17402,1.17485,1.1739,1.17488,0.0024
2017-10-10 04:00:00+03:00,1,0,-1,1.17876,1.16692,0.855574,True,1.17488,1.17622,1,0,1.17483,1.17705,1.17478,1.17823,0.00248
2017-10-10 08:00:00+03:00,0,0,-1,1.17876,1.16692,0.922297,True,0.0,0.0,0,0,1.17704,1.17784,1.17622,1.17886,0.00249
2017-10-10 12:00:00+03:00,0,0,-1,1.17876,1.16692,0.995777,True,0.0,0.0,1,0,1.17785,1.17871,1.17734,1.18071,0.00255
2017-10-10 16:00:00+03:00,0,0,1,1.1818,1.16692,0.895161,True,0.0,0.0,0,0,1.17871,1.18024,1.17823,1.1818,0.00262
2017-10-10 20:00:00+03:00,0,0,1,1.18253,1.16692,0.887252,True,0.0,0.0,0,0,1.18029,1.18077,1.17958,1.18253,0.00265
2017-10-11 00:00:00+03:00,0,0,1,1.18275,1.16692,0.948831,True,0.0,0.0,0,0,1.18077,1.18194,1.18066,1.18275,0.00261
2017-10-11 04:00:00+03:00,0,0,1,1.18275,1.16692,0.913455,False,0.0,0.0,0,0,1.18195,1.18138,1.17951,1.18241,0.00263
2017-10-11 08:00:00+03:00,1,0,1,1.18449,1.16692,0.89926,True,0.0,0.0,0,1,1.1814,1.18272,1.18124,1.18449,0.00267
2017-10-11 12:00:00+03:00,0,0,1,1.18467,1.16692,0.984789,True,0.0,0.0,0,1,1.18271,1.1844,1.18014,1.18467,0.00281
2017-10-11 16:00:00+03:00,0,0,1,1.18584,1.16692,0.932347,True,0.0,0.0,0,1,1.18439,1.18456,1.18371,1.18584,0.00276
2017-10-11 20:00:00+03:00,0,0,1,1.1869,1.16692,0.945445,True,0.0,0.0,0,1,1.18457,1.18581,1.18398,1.1869,0.00277
2017-10-12 00:00:00+03:00,0,0,1,1.18714,1.16692,0.963403,True,0.0,0.0,0,1,1.18581,1.1864,1.18556,1.18714,0.00268
2017-10-12 04:00:00+03:00,1,0,1,1.18782,1.16692,0.989474,True,0.0,0.0,0,1,1.18641,1.1876,1.18629,1.18782,0.0026
2017-10-12 08:00:00+03:00,-1,0,1,1.18782,1.16692,0.923445,False,0.0,0.0,0,1,1.18761,1.18622,1.18561,1.18797,0.00258
2017-10-12 12:00:00+03:00,-1,0,1,1.18782,1.16692,0.852153,False,1.18518,1.18561,0,1,1.18623,1.18473,1.18406,1.1866,0.00258
2017-10-12 16:00:00+03:00,-1,0,1,1.18782,1.16692,0.792823,False,0.0,0.0,0,1,1.18471,1.18349,1.18287,1.18518,0.00256
2017-10-12 20:00:00+03:00,0,0,1,1.18782,1.16692,0.766507,False,0.0,0.0,0,1,1.18349,1.18294,1.1827,1.18506,0.00255
2017-10-13 00:00:00+03:00,0,0,1,1.18782,1.16692,0.836842,True,0.0,0.0,0,1,1.18294,1.18441,1.18252,1.18444,0.0025
2017-10-13 04:00:00+03:00,1,0,1,1.18782,1.16692,0.843062,True,0.0,0.0,0,1,1.18441,1.18454,1.18375,1.18515,0.00242
2017-10-13 08:00:00+03:00,-1,0,1,1.18782,1.16692,0.774163,False,0.0,0.0,0,1,1.18454,1.1831,1.18151,1.18514,0.00251
2017-10-13 12:00:00+03:00,1,0,1,1.18782,1.16692,0.896651,True,0.0,0.0,0,1,1.18311,1.18566,1.18052,1.1874,0.00282
2017-10-13 16:00:00+03:00,0,0,1,1.18782,1.16692,0.755024,False,0.0,0.0,0,1,1.18566,1.1827,1.18269,1.18749,0.00296
2017-10-13 20:00:00+03:00,-1,0,1,1.18782,1.16692,0.719139,False,1.18193,1.18269,0,1,1.18269,1.18195,1.18104,1.18309,0.0029
2017-10-16 00:00:00+03:00,0,0,1,1.18782,1.16692,0.686124,True,0.0,0.0,0,1,1.1812,1.18126,1.18056,1.18193,0.00279
2017-10-16 04:00:00+03:00,0,0,1,1.18782,1.16692,0.669378,False,0.0,0.0,0,1,1.18125,1.18091,1.17981,1.18158,0.00272
2017-10-16 08:00:00+03:00,-1,0,1,1.18782,1.16692,0.576555,False,0.0,0.0,0,0,1.18091,1.17897,1.17805,1.18098,0.00273
2017-10-16 12:00:00+03:00,0,0,1,1.18782,1.16692,0.658852,True,0.0,0.0,0,1,1.17897,1.18069,1.17842,1.18168,0.00277
2017-10-16 16:00:00+03:00,0,0,1,1.18782,1.16692,0.676555,True,0.0,0.0,0,1,1.18066,1.18106,1.17951,1.18194,0.00275
2017-10-16 20:00:00+03:00,0,0,1,1.18782,1.16692,0.602871,False,0.0,0.0,0,1,1.18105,1.17952,1.1786,1.18109,0.00273
2017-10-17 00:00:00+03:00,0,0,1,1.18782,1.16692,0.559809,False,0.0,0.0,0,1,1.17958,1.17862,1.17841,1.18,0.00265
2017-10-17 04:00:00+03:00,-1,0,1,1.18782,1.16692,0.518182,False,1.17805,1.17841,0,1,1.17862,1.17775,1.17749,1.17871,0.00254
2017-10-17 08:00:00+03:00,-1,0,1,1.18782,1.16692,0.457895,False,1.17698,1.17749,0,0,1.17774,1.17649,1.17549,1.17805,0.00255
2017-10-17 12:00:00+03:00,-1,0,1,1.18782,1.16692,0.393301,False,0.0,0.0,0,0,1.17652,1.17514,1.17514,1.17698,0.0025
2017-10-17 16:00:00+03:00,-1,0,1,1.18782,1.16692,0.366507,False,0.0,0.0,0,0,1.1751,1.17458,1.17361,1.17572,0.00247
2017-10-17 20:00:00+03:00,1,0,1,1.18782,1.16692,0.462679,True,1.17572,1.17638,1,0,1.17458,1.17659,1.17444,1.1775,0.00251
2017-10-18 00:00:00+03:00,0,0,1,1.18782,1.16692,0.494737,True,0.0,0.0,0,0,1.1766,1.17726,1.17638,1.17808,0.00245
2017-10-18 04:00:00+03:00,0,0,1,1.18782,1.16692,0.45311,False,0.0,0.0,0,0,1.17727,1.17639,1.17623,1.1775,0.00237
2017-10-18 08:00:00+03:00,-1,0,1,1.18782,1.16692,0.36555,False,0.0,0.0,0,0,1.17639,1.17456,1.17441,1.17708,0.00239
2017-10-18 12:00:00+03:00,0,0,1,1.18782,1.16692,0.457416,True,0.0,0.0,0,0,1.17456,1.17648,1.173,1.17698,0.0025
2017-10-18 16:00:00+03:00,1,0,1,1.18782,1.16692,0.562201,True,1.17698,1.17835,1,1,1.17648,1.17867,1.17597,1.17939,0.00257
2017-10-18 20:00:00+03:00,0,0,1,1.18782,1.16692,0.564593,True,0.0,0.0,0,0,1.17869,1.17872,1.17835,1.18053,0.00254
2017-10-19 00:00:00+03:00,1,0,1,1.18782,1.16692,0.678469,True,0.0,0.0,0,1,1.17872,1.1811,1.17863,1.18166,0.00258
2017-10-19 04:00:00+03:00,0,0,1,1.18782,1.16692,0.637321,False,0.0,0.0,0,1,1.18111,1.18024,1.17949,1.18142,0.00253
2017-10-19 08:00:00+03:00,0,1,1,1.18782,1.16692,0.655981,True,0.0,0.0,0,1,1.18025,1.18063,1.17681,1.18224,0.00274
2017-10-19 12:00:00+03:00,1,0,1,1.18782,1.16692,0.770335,True,1.18224,1.18269,0,1,1.18064,1.18302,1.18005,1.18422,0.00284
2017-10-19 16:00:00+03:00,0,0,1,1.18782,1.16692,0.792344,True,0.0,0.0,0,1,1.18301,1.18348,1.18269,1.18578,0.00286
