Open time,Open,High,Low,Close,Volume,ATR,EMA50,EMA144,EMA200,Boll50,Boll144,Boll200,ROC50,ROC144,ROC200,CrxFM,CrxFS,CrxMS,RSI,Engolfo,FuCandle,Structure,StructTop,StructBottom,StructPD,VelaBull,ImbLow,ImbHigh,sma,sd,lb,ub,signal_BB,signal_rsi,MMS,prev,Long,Short
2018-08-06 20:00:00+03:00,1.15616,1.15626,1.15478,1.15532,4901,0.00242,1.1632,1.16627,1.16776,-1.41975,-2.20973,-2.35844,-0.33502,-0.1635,-0.19231,-0.0026572724439981,-0.0039469584184467,-0.0012896859744486,32.181003531148924,0,0,1,1.18398,1.15098,0.131515,False,0.0,0.0,1.159598,0.0039138950853474,1.1517702098293052,1.167425790170695,0,0,False,0,0,1
2018-08-07 00:00:00+03:00,1.15532,1.15617,1.155,1.15607,5061,0.00233,1.16292,1.16613,1.16764,-1.20776,-1.99318,-2.18448,-0.33083,-0.17463,-0.20512,-0.0027766484728434,-0.0040827977544612,-0.0013061492816178,35.44355996280829,0,0,1,1.18398,1.15098,0.154242,True,0.0,0.0,1.1590655,0.0036063226279687,1.1518528547440623,1.1662781452559376,0,0,False,0,0,1
2018-08-07 04:00:00+03:00,1.15607,1.15633,1.15545,1.15573,4386,0.00222,1.16264,1.16599,1.16753,-1.21414,-1.99523,-2.22116,-0.3292,-0.18833,-0.21623,-0.0028986008842897,-0.0042310920370675,-0.0013324911527777,34.630234365347526,0,0,1,1.18398,1.15098,0.143939,False,0.0,0.0,1.158555,0.0032908189673613,1.1519733620652772,1.1651366379347228,0,0,False,0,0,1
2018-08-07 08:00:00+03:00,1.15573,1.15902,1.15511,1.1587,11301,0.00235,1.16248,1.16589,1.16744,-0.67646,-1.3858,-1.64779,-0.31471,-0.20116,-0.22307,-0.0029429533097437,-0.0042806593596272,-0.0013377060498834,46.23615597645696,1,0,1,1.18398,1.15098,0.233939,True,1.15633,1.15829,1.158183,0.0027671134498543,1.1526487731002912,1.1637172268997087,0,0,False,0,0,1
2018-08-07 12:00:00+03:00,1.15873,1.16078,1.15829,1.16034,11589,0.00236,1.1624,1.16581,1.16737,-0.37682,-1.04946,-1.33304,-0.29849,-0.21057,-0.22564,-0.0029387938018166,-0.0042832273299204,-0.0013444335281038,51.37038907351737,1,0,1,1.18398,1.15098,0.283636,True,0.0,0.0,1.1579655,0.0023713963801381,1.153222707239724,1.162708292760276,0,0,False,0,0,1
2018-08-07 16:00:00+03:00,1.16033,1.16059,1.15855,1.15928,11186,0.00233,1.16228,1.16572,1.16729,-0.55536,-1.22541,-1.54085,-0.2874,-0.22169,-0.22736,-0.0029673590504451,-0.0043216479193982,-0.001354288868953,48.16857735456989,0,0,1,1.18398,1.15098,0.251515,False,0.0,0.0,1.1578315,0.0022035814752459,1.153424337049508,1.162238662950492,0,0,False,0,0,1
2018-08-07 20:00:00+03:00,1.15929,1.15992,1.15817,1.15979,5755,0.00229,1.16218,1.16564,1.16721,-0.44598,-1.10539,-1.42996,-0.26603,-0.23195,-0.22993,-0.0029832987006268,-0.0043369920416627,-0.0013536933410359,49.79009373278112,0,0,1,1.18398,1.15098,0.26697,True,0.0,0.0,1.157691,0.0019596183844778,1.1537717632310442,1.1616102367689558,0,0,False,0,0,1
2018-08-08 00:00:00+03:00,1.1598,1.16071,1.1594,1.16005,3804,0.00222,1.1621,1.16556,1.16714,-0.38157,-1.03532,-1.36514,-0.24208,-0.24392,-0.2308,-0.0029826300590491,-0.0043446403172278,-0.0013620102581786,50.63792508486824,1,0,1,1.18398,1.15098,0.274848,True,1.15992,1.15993,1.1576490000000002,0.0018953958070585,1.153858208385883,1.1614397916141173,0,0,False,0,0,1
2018-08-08 04:00:00+03:00,1.16005,1.16278,1.15993,1.16233,5750,0.00227,1.16211,1.16552,1.16709,0.04176,-0.5971,-0.91873,-0.21038,-0.25247,-0.2291,-0.0029337623566456,-0.0042844975179165,-0.0013507351612709,57.426863800955,1,0,1,1.18398,1.15098,0.343939,True,0.0,0.0,1.1578455,0.0021622782215804,1.1535209435568392,1.162170056443161,1,0,False,0,0,1
2018-08-08 08:00:00+03:00,1.16233,1.16276,1.15834,1.15882,11561,0.00242,1.16198,1.16542,1.16701,-0.58485,-1.22754,-1.57562,-0.19155,-0.26359,-0.23083,-0.0029685369600109,-0.0043406223572255,-0.0013720853972145,46.7639355357697,-1,0,1,1.18398,1.15098,0.237576,False,0.0,0.0,1.1578485,0.0021636549856654,1.1535211900286693,1.1621758099713309,0,0,False,0,0,1
2018-08-08 12:00:00+03:00,1.15882,1.16033,1.15729,1.15812,11219,0.00246,1.16183,1.16532,1.16692,-0.6814,-1.32896,-1.68661,-0.17099,-0.27214,-0.23511,-0.0030135046454598,-0.0043950540531206,-0.0013815494076607,44.970583628165656,-1,0,1,1.18398,1.15098,0.216364,False,0.0,0.0,1.157798,0.0021438666499537,1.1535102667000925,1.1620857332999075,0,0,False,0,0,1
2018-08-08 16:00:00+03:00,1.15812,1.16085,1.15802,1.15944,11742,0.00249,1.16173,1.16524,1.16685,-0.41973,-1.06419,-1.41337,-0.15384,-0.27984,-0.23768,-0.0030273235355,-0.0044159249292762,-0.0013886013937762,48.946528200082845,0,0,1,1.18398,1.15098,0.256364,True,0.0,0.0,1.157877,0.0021751541995297,1.1535266916009406,1.1622273083990595,0,0,False,0,0,1
2018-08-08 20:00:00+03:00,1.15944,1.16194,1.15939,1.16096,5745,0.00249,1.1617,1.16518,1.16679,-0.13573,-0.77171,-1.1094,-0.12895,-0.28412,-0.24025,-0.0029975192943771,-0.004384302646086,-0.0013867833517088,53.14468465588552,1,0,1,1.18398,1.15098,0.302424,True,0.0,0.0,1.157952,0.0022569322453616,1.1534381355092769,1.1624658644907233,0,0,False,0,0,1
2018-08-09 00:00:00+03:00,1.16096,1.16147,1.16053,1.16071,3353,0.00238,1.16166,1.16512,1.16673,-0.17458,-0.80304,-1.14253,-0.10835,-0.28841,-0.24197,-0.0029809340834489,-0.0043680161280596,-0.0013870820446107,52.38173770010468,0,0,1,1.18398,1.15098,0.294848,False,0.0,0.0,1.158015,0.0023177155272846,1.1533795689454307,1.1626504310545691,0,0,False,0,0,1
2018-08-09 04:00:00+03:00,1.16071,1.16189,1.16007,1.16057,5714,0.00234,1.16162,1.16506,1.16667,-0.19261,-0.81368,-1.15423,-0.08773,-0.29439,-0.2454,-0.0029640607632455,-0.0043513101320902,-0.0013872493688447,51.93212013074224,0,0,1,1.18398,1.15098,0.290606,False,0.0,0.0,1.1582075,0.0023639193040253,1.1534796613919494,1.1629353386080508,0,0,False,0,0,1
2018-08-09 08:00:00+03:00,1.16057,1.16151,1.15757,1.15925,14648,0.00246,1.16153,1.16498,1.16659,-0.41762,-1.03412,-1.38423,-0.08172,-0.29953,-0.25224,-0.0029760621091222,-0.0043648910933793,-0.0013888289842571,47.76881343892021,-1,0,1,1.18398,1.15098,0.250606,False,0.0,0.0,1.158363,0.0023226892313475,1.1537176215373048,1.1630083784626952,0,0,False,-1,0,1
2018-08-09 12:00:00+03:00,1.15924,1.16069,1.15864,1.15987,13797,0.00243,1.16146,1.16491,1.16653,-0.29219,-0.91071,-1.25045,-0.08087,-0.30211,-0.25907,-0.0029744712769534,-0.0043711795287404,-0.0013967082517869,49.8043138227595,0,0,1,1.18398,1.15098,0.269394,True,0.0,0.0,1.1585725,0.002255957901844,1.154060584196312,1.1630844158036882,0,0,False,-1,0,1
2018-08-09 16:00:00+03:00,1.15987,1.15988,1.15553,1.15567,13661,0.00257,1.16124,1.16478,1.16642,-1.01562,-1.63651,-2.00001,-0.08948,-0.31068,-0.26933,-0.003063158167989,-0.0044822483927072,-0.0014190902247182,38.77921295570127,-1,0,1,1.18398,1.15098,0.142121,False,1.1559,1.15864,1.1585695,0.0022599731605643,1.1540495536788713,1.1630894463211288,0,0,False,-1,0,1
2018-08-09 20:00:00+03:00,1.15567,1.1559,1.15253,1.15265,7637,0.00262,1.1609,1.16461,1.16628,-1.48914,-2.11882,-2.49886,-0.11014,-0.32096,-0.28215,-0.0032186700212552,-0.0046675053138419,-0.0014488352925867,33.10448794509442,-1,0,1,1.18398,1.15098,0.050606,False,1.15346,1.15553,1.1584914999999998,0.0024382441378879,1.153615011724224,1.1633679882757757,-1,0,False,-1,0,1
2018-08-10 00:00:00+03:00,1.15262,1.15346,1.15159,1.15339,5333,0.00257,1.1606,1.16446,1.16615,-1.31456,-1.9435,-2.31106,-0.12908,-0.32612,-0.29497,-0.0033466563781548,-0.004811902305378,-0.0014652459272232,35.59161350276317,0,0,1,1.18398,1.15098,0.07303,True,0.0,0.0,1.158353,0.0026473563779237,1.1530582872441524,1.1636477127558476,0,0,False,-1,0,1
2018-08-10 04:00:00+03:00,1.15339,1.1536,1.15153,1.15159,5696,0.00253,1.16025,1.16428,1.16601,-1.57282,-2.20232,-2.57195,-0.16005,-0.33471,-0.3095,-0.0034995093739959,-0.0050017801474483,-0.0015022707734523,32.4328884494778,0,0,1,1.18398,1.15098,0.018485,False,0.0,0.0,1.1581665,0.0029824473793648,1.1522016052412702,1.1641313947587295,-1,0,False,-1,0,1
2018-08-10 08:00:00+03:00,1.15159,1.15213,1.14316,1.14566,37333,0.00299,1.15968,1.16402,1.16581,-2.44241,-3.09633,-3.48887,-0.19794,-0.34843,-0.32916,-0.0037882094164062,-0.0053506275858456,-0.0015624181694394,24.66623557756235,-1,0,-1,1.18519,1.14316,0.059481,False,1.1482,1.15153,1.157646,0.0040756251057055,1.149494749788589,1.165797250211411,-1,-1,False,0,0,1
2018-08-10 12:00:00+03:00,1.14566,1.1482,1.14387,1.14433,23764,0.00309,1.15908,1.16375,1.16559,-2.47302,-3.17842,-3.57119,-0.2367,-0.36046,-0.34882,-0.0040809906233341,-0.0056889184064035,-0.0016079277830694,23.31754383231914,0,0,-1,1.18519,1.14316,0.027837,False,0.0,0.0,1.157076,0.0050406269453565,1.1469947461092869,1.1671572538907131,-1,-1,False,0,0,1
2018-08-10 16:00:00+03:00,1.14433,1.14487,1.13932,1.14017,28122,0.00326,1.15834,1.16343,1.16534,-2.87315,-3.62355,-4.04873,-0.29181,-0.37677,-0.36934,-0.0044642465597235,-0.0061394353473605,-0.001675188787637,19.690922157807385,-1,0,-1,1.18519,1.13932,0.018531,False,1.14271,1.14387,1.1561495,0.0062776038633708,1.1435942922732585,1.1687047077267416,-1,-1,False,0,0,1
2018-08-10 20:00:00+03:00,1.14016,1.14271,1.13878,1.14111,11786,0.00331,1.15766,1.16312,1.1651,-2.53076,-3.29646,-3.72016,-0.34777,-0.39308,-0.38901,-0.0047848147856035,-0.006519967400163,-0.0017351526145595,22.619587175350016,0,0,-1,1.18519,1.13878,0.050205,True,0.0,0.0,1.155188,0.0070296159962602,1.1411287680074795,1.169247231992521,-1,-1,False,0,0,1
2018-08-13 00:00:00+03:00,1.13714,1.14112,1.1371,1.13778,9496,0.00336,1.15688,1.16277,1.16483,-2.74398,-3.57429,-4.01621,-0.41148,-0.41111,-0.41039,-0.0051767477016647,-0.0069872910404472,-0.0018105433387824,19.85697895716249,0,0,-1,1.18519,1.1371,0.01414,True,0.0,0.0,1.1541130000000002,0.007954065561058,1.138204868877884,1.1700211311221165,-1,-1,False,0,0,1
2018-08-13 04:00:00+03:00,1.13778,1.13875,1.13646,1.13662,15183,0.00329,1.15609,1.16241,1.16455,-2.6268,-3.51746,-3.97285,-0.47606,-0.43256,-0.43347,-0.0055603455860356,-0.0074431208319402,-0.0018827752459045,18.987037031699863,-1,0,-1,1.18519,1.13646,0.003283,False,0.0,0.0,1.1529545,0.0087329090078322,1.1354886819843355,1.1704203180156647,0,-1,False,0,0,1
2018-08-13 08:00:00+03:00,1.13662,1.14062,1.1365,1.13825,27039,0.00335,1.15539,1.16208,1.16428,-2.22517,-3.12671,-3.57676,-0.52861,-0.45145,-0.45571,-0.0058774434438832,-0.0078102350098836,-0.0019327915660004,24.023989683274515,0,0,-1,1.18519,1.13646,0.036733,True,0.0,0.0,1.1518644999999998,0.0091511417034113,1.1335622165931771,1.1701667834068226,0,-1,False,0,0,1
2018-08-13 12:00:00+03:00,1.13826,1.14241,1.13715,1.14163,21972,0.00348,1.15485,1.16179,1.16406,-1.68764,-2.57671,-3.00595,-0.56911,-0.46436,-0.47196,-0.0060790273556232,-0.0080674123840475,-0.0019883850284242,33.28672758565316,1,0,-1,1.18519,1.13646,0.106095,True,0.0,0.0,1.1508295,0.0090754680756255,1.1326785638487489,1.168980436151251,0,0,False,0,0,1
2018-08-13 16:00:00+03:00,1.14163,1.14324,1.13863,1.13934,18849,0.00356,1.15424,1.16148,1.16381,-1.862,-2.7494,-3.18941,-0.6028,-0.47727,-0.49079,-0.006354556146541,-0.0083995997682869,-0.0020450436217458,30.56761085086808,0,0,-1,1.18519,1.13646,0.059101,False,0.0,0.0,1.1498555,0.0092169903040731,1.1314215193918535,1.1682894806081463,0,0,False,0,0,1
2018-08-13 20:00:00+03:00,1.13934,1.141,1.1385,1.14096,8799,0.00349,1.15372,1.1612,1.16358,-1.58707,-2.45985,-2.8838,-0.61849,-0.48847,-0.50705,-0.0065558827653904,-0.0086418454634693,-0.0020859626980788,34.635445330696406,0,0,-1,1.18519,1.13646,0.092346,True,0.0,0.0,1.1489975,0.0092058619055072,1.1305857761889857,1.1674092238110143,0,0,False,0,0,1
2018-08-14 00:00:00+03:00,1.14095,1.14113,1.13946,1.14027,4722,0.00336,1.15319,1.16091,1.16335,-1.58839,-2.45148,-2.87864,-0.63846,-0.49968,-0.52331,-0.0067703263262211,-0.0089101703982391,-0.002139844072018,33.72903704747865,0,0,-1,1.18519,1.13646,0.078186,False,0.0,0.0,1.148039,0.0090581715944108,1.1299226568111784,1.1661553431888216,0,0,False,0,0,1
2018-08-14 04:00:00+03:00,1.14027,1.14169,1.14002,1.14012,7530,0.00324,1.15268,1.16063,1.16312,-1.52715,-2.38315,-2.81358,-0.65245,-0.50919,-0.53618,-0.0069729502157668,-0.0091569308493842,-0.0021839806336174,33.52364615156753,0,0,-1,1.18519,1.13646,0.075108,False,0.0,0.0,1.146997,0.0086845356208363,1.1296279287583273,1.1643660712416728,0,0,False,0,0,1
2018-08-14 08:00:00+03:00,1.14012,1.1429,1.13835,1.13853,22442,0.00333,1.15212,1.16032,1.16288,-1.63229,-2.47023,-2.91286,-0.6519,-0.52382,-0.55075,-0.0072022695932474,-0.0094507830272367,-0.0022485134339893,31.34476841661141,-1,0,-1,1.18519,1.13646,0.042479,False,0.0,0.0,1.145888,0.0082463648132847,1.1293952703734305,1.1623807296265696,0,0,False,0,0,1
2018-08-14 12:00:00+03:00,1.13854,1.14179,1.13795,1.13895,16682,0.00337,1.15161,1.16003,1.16264,-1.50266,-2.3456,-2.77739,-0.64448,-0.53504,-0.56447,-0.0073927740462705,-0.0096843584002808,-0.0022915843540102,32.59110592312865,0,0,-1,1.18519,1.13646,0.051098,True,0.0,0.0,1.144807,0.0076131866902857,1.1295806266194286,1.1600333733805717,0,0,False,0,0,1
2018-08-14 16:00:00+03:00,1.13895,1.13951,1.13373,1.13412,19350,0.00354,1.15092,1.15967,1.16236,-1.92365,-2.75492,-3.22001,-0.64057,-0.55397,-0.57906,-0.0077152329559482,-0.0100871160018341,-0.0023718830458858,26.608786246365373,-1,0,-1,1.14324,1.13373,0.041009,False,1.13482,1.13795,1.1435505,0.0071645600556953,1.1292213798886097,1.1578796201113908,0,-1,False,0,0,1
2018-08-14 20:00:00+03:00,1.13413,1.13482,1.13297,1.13436,10281,0.00342,1.15027,1.15932,1.16208,-1.77273,-2.61217,-3.07936,-0.63836,-0.57205,-0.59451,-0.0079780669276067,-0.0104111569519377,-0.0024330900243309,27.322654989783484,0,0,-1,1.14324,1.13297,0.135346,True,0.0,0.0,1.1422750000000002,0.0063282520245638,1.1296184959508724,1.154931504049128,0,-1,False,0,0,1
2018-08-15 00:00:00+03:00,1.13429,1.13498,1.13359,1.13369,4178,0.00327,1.14962,1.15897,1.16179,-1.72414,-2.56979,-3.04054,-0.62755,-0.59354,-0.61082,-0.0082474044932917,-0.0107348569714825,-0.0024874524781907,26.54635871921208,0,0,-1,1.14324,1.13297,0.070107,False,0.0,0.0,1.141176,0.0057628980284568,1.1296502039430862,1.1527017960569137,0,-1,False,0,0,1
2018-08-15 04:00:00+03:00,1.13369,1.13458,1.13192,1.13253,7726,0.00323,1.14895,1.1586,1.1615,-1.71856,-2.57565,-3.05254,-0.6176,-0.61845,-0.62627,-0.0085207455873135,-0.0110813841575941,-0.0025606385702806,25.210811356151737,-1,0,-1,1.14324,1.13192,0.053887,False,0.0,0.0,1.14017,0.0053991656277485,1.1293716687445028,1.150968331255497,0,-1,False,0,0,1
2018-08-15 08:00:00+03:00,1.13253,1.13459,1.13157,1.1325,17581,0.00321,1.14831,1.15824,1.16121,-1.60826,-2.47542,-2.95024,-0.61278,-0.64166,-0.64343,-0.0087682119205297,-0.0113907284768213,-0.0026225165562915,25.17553522109916,0,0,-1,1.14324,1.13157,0.079692,False,0.0,0.0,1.1391255,0.0046797981009152,1.1297659037981695,1.1484850962018305,0,-1,False,0,0,1
2018-08-15 12:00:00+03:00,1.13249,1.1332,1.13085,1.13154,18272,0.00315,1.14765,1.15787,1.16092,-1.59594,-2.46514,-2.94026,-0.62346,-0.66659,-0.65975,-0.0090319387737065,-0.0117273803842549,-0.0026954416105484,24.01741130270409,-1,0,-1,1.14324,1.13085,0.05569,False,0.0,0.0,1.138123,0.003961562823201,1.130199874353598,1.146046125646402,0,-1,False,0,0,1
2018-08-15 16:00:00+03:00,1.13154,1.13492,1.13006,1.1343,23654,0.00328,1.14712,1.15755,1.16065,-1.25034,-2.13309,-2.58344,-0.61686,-0.68722,-0.6735,-0.0091950982985102,-0.0119280613594287,-0.0027329630609185,33.49032683638429,1,0,-1,1.14324,1.13085,0.27845,True,1.1332,1.13346,1.137555,0.0036240577725814,1.1303068844548372,1.144803115545163,0,0,False,0,0,1
2018-08-15 20:00:00+03:00,1.1343,1.13546,1.13346,1.13444,8653,0.00318,1.14663,1.15723,1.16039,-1.17607,-2.05147,-2.49495,-0.61453,-0.71127,-0.6847,-0.0093438172137794,-0.0121293325341137,-0.0027855153203343,33.94022097264268,0,0,-1,1.14324,1.13085,0.28975,True,0.0,0.0,1.1370605,0.0033122904703631,1.1304359190592737,1.1436850809407264,0,0,False,0,0,1
2018-08-16 00:00:00+03:00,1.13452,1.13533,1.13353,1.13437,5031,0.00309,1.14615,1.15691,1.16013,-1.12743,-1.99277,-2.43202,-0.61048,-0.73021,-0.69676,-0.0094854412581433,-0.0123240212629037,-0.0028385800047603,33.8170478649241,0,0,-1,1.14324,1.13085,0.2841,False,0.0,0.0,1.1367705,0.0032794567509131,1.130211586498174,1.1433294135018264,0,0,False,0,0,1
2018-08-16 04:00:00+03:00,1.13436,1.13904,1.13424,1.13825,16992,0.00321,1.14584,1.15666,1.15992,-0.7246,-1.60674,-2.01927,-0.5934,-0.74314,-0.70368,-0.0095058203382385,-0.0123698660224028,-0.0028640456841643,45.60143599431433,1,0,-1,1.14324,1.13085,0.597256,True,1.13533,1.13568,1.1366275,0.0031396494527848,1.13034820109443,1.1429067989055697,0,0,False,0,0,1
2018-08-16 08:00:00+03:00,1.13825,1.13979,1.13568,1.13819,21626,0.00327,1.14554,1.1564,1.1597,-0.70017,-1.56974,-1.97944,-0.57112,-0.75864,-0.71062,-0.0095414649575203,-0.0124408051379821,-0.0028993401804618,45.46661493587611,0,0,-1,1.14324,1.13085,0.592413,False,0.0,0.0,1.136648,0.0031488955460695,1.1303502089078608,1.142945791092139,0,0,False,0,0,1
2018-08-16 12:00:00+03:00,1.13818,1.13904,1.136,1.13648,15570,0.00326,1.14518,1.15613,1.15947,-0.82533,-1.67026,-2.08575,-0.55835,-0.7767,-0.72011,-0.0096350133746304,-0.0125739124313669,-0.0029388990567365,41.684111703085705,0,0,-1,1.14324,1.13085,0.454399,False,0.0,0.0,1.136641,0.0031491166684699,1.13034276666306,1.14293923333694,0,0,False,0,0,1
2018-08-16 16:00:00+03:00,1.13648,1.14088,1.13559,1.13639,19743,0.0034,1.14484,1.15586,1.15924,-0.79836,-1.63438,-2.04472,-0.52827,-0.79477,-0.7296,-0.0096973750208995,-0.0126717060164203,-0.0029743309955208,41.488477284309226,0,0,-1,1.14324,1.13085,0.447135,False,0.0,0.0,1.136548,0.0031264821330813,1.130295035733837,1.1428009642661627,0,0,False,0,0,1
2018-08-16 20:00:00+03:00,1.13639,1.1378,1.13473,1.13758,8167,0.00338,1.14455,1.1556,1.15902,-0.6574,-1.49823,-1.89576,-0.49727,-0.81198,-0.73824,-0.0097136025598199,-0.0127199845285606,-0.0030063819687406,45.15378554908546,0,0,-1,1.14324,1.13085,0.54318,True,0.0,0.0,1.1363455,0.0029031842322475,1.130539131535505,1.1421518684644951,0,0,False,0,0,1
2018-08-17 00:00:00+03:00,1.13758,1.13771,1.1366,1.13723,5874,0.00322,1.14427,1.15535,1.15881,-0.66408,-1.49138,-1.88479,-0.46537,-0.82662,-0.74688,-0.0097429719581792,-0.0127854523711122,-0.003042480412933,44.27529650364729,0,0,-1,1.14324,1.13085,0.514931,False,0.0,0.0,1.13624,0.0028259493052502,1.1305881013894994,1.1418918986105004,0,0,False,0,0,1
2018-08-17 04:00:00+03:00,1.13723,1.13885,1.13707,1.13781,6754,0.00311,1.14401,1.15511,1.1586,-0.58649,-1.41132,-1.79582,-0.42996,-0.84127,-0.75721,-0.0097555830938382,-0.0128228790395585,-0.0030672959457202,46.14516688013868,1,0,-1,1.14324,1.13085,0.561743,True,0.0,0.0,1.1360825,0.0026300307686916,1.1308224384626169,1.1413425615373831,0,0,False,0,0,1
2018-08-17 08:00:00+03:00,1.13781,1.14193,1.1373,1.1396,17033,0.00322,1.14384,1.15489,1.15841,-0.40346,-1.24015,-1.6099,-0.38927,-0.84909,-0.76754,-0.0096963846963847,-0.0127851877851877,-0.003088803088803,51.54871200171962,1,0,-1,1.14324,1.13085,0.706215,True,0.0,0.0,1.136049,0.0025776302870846,1.1308937394258305,1.1412042605741692,0,0,False,0,0,1
2018-08-17 12:00:00+03:00,1.13961,1.14119,1.13739,1.14056,19655,0.00326,1.14371,1.1547,1.15823,-0.3022,-1.14137,-1.50013,-0.34331,-0.85093,-0.77616,-0.0096356175913586,-0.0127305884828506,-0.0030949708914919,54.2026878896542,0,0,-1,1.14324,1.13085,0.783697,True,0.0,0.0,1.1360709999999998,0.0026157999686221,1.1308394000627555,1.141302599937244,0,0,False,0,0,1
2018-08-17 16:00:00+03:00,1.14057,1.14215,1.14005,1.14091,15038,0.00318,1.1436,1.15451,1.15806,-0.26225,-1.09345,-1.44494,-0.30686,-0.85447,-0.78392,-0.0095625421812412,-0.0126740934867782,-0.0031115513055369,55.16689854052955,0,0,-1,1.14324,1.13085,0.811945,True,0.0,0.0,1.13619,0.0027823863294607,1.1306252273410784,1.1417547726589217,0,0,False,0,0,1
2018-08-17 20:00:00+03:00,1.14091,1.14445,1.14071,1.14381,10776,0.00322,1.14361,1.15436,1.15792,0.02007,-0.84729,-1.18226,-0.26338,-0.85203,-0.78997,-0.0093984140722672,-0.0125108191045716,-0.0031124050323043,62.257419729689175,1,0,1,1.14445,1.13006,0.955525,True,1.14215,1.14319,1.1364329999999998,0.0032147490696955,1.1300035018606087,1.142862498139391,1,0,False,0,0,1
2018-08-20 00:00:00+03:00,1.14366,1.14398,1.14319,1.14325,4538,0.00305,1.14359,1.15421,1.15777,-0.03521,-0.87856,-1.21011,-0.22336,-0.84277,-0.79857,-0.009289306800787,-0.0124032363874916,-0.0031139295867045,60.27501902097728,0,0,1,1.14445,1.13006,0.916609,False,0.0,0.0,1.1368895,0.0035042177221554,1.1298810645556894,1.1438979354443108,0,0,False,0,0,1
2018-08-20 04:00:00+03:00,1.14325,1.14345,1.14247,1.14258,6745,0.0029,1.14356,1.15405,1.15762,-0.10222,-0.91837,-1.24602,-0.19898,-0.83351,-0.80462,-0.0091809763867738,-0.0123054840798895,-0.0031245076931156,57.899562592270016,-1,0,1,1.14445,1.13006,0.870049,False,1.1427,1.14319,1.1373005,0.0036700515917865,1.129960396816427,1.1446406031835732,0,0,False,0,0,1
2018-08-20 08:00:00+03:00,1.14258,1.1427,1.14038,1.14063,15644,0.00286,1.14344,1.15386,1.15745,-0.30343,-1.05898,-1.38421,-0.18332,-0.82257,-0.81154,-0.0091353024205922,-0.0122826858841167,-0.0031473834635245,51.53385303694642,-1,0,1,1.14445,1.13006,0.734538,False,0.0,0.0,1.1376475,0.0036386664347283,1.1303701671305435,1.1449248328694568,0,0,False,1,0,1
2018-08-20 12:00:00+03:00,1.14063,1.14315,1.1394,1.1423,13671,0.00292,1.1434,1.1537,1.1573,-0.12365,-0.91072,-1.22752,-0.15543,-0.80989,-0.81844,-0.0090168957366716,-0.0121684321106539,-0.0031515363739823,55.99587281531391,0,0,1,1.14445,1.13006,0.850591,True,0.0,0.0,1.138136,0.0035706573185309,1.1309946853629382,1.1452773146370618,0,0,False,0,0,1
2018-08-20 16:00:00+03:00,1.14232,1.14632,1.14208,1.14583,14378,0.00302,1.14349,1.15359,1.15719,0.27258,-0.61904,-0.92589,-0.11792,-0.78949,-0.82277,-0.0088145710969341,-0.0119563984186136,-0.0031418273216795,63.62012301708803,1,0,1,1.14632,1.1394,0.929191,True,1.14315,1.14558,1.1388025000000002,0.0037048401843593,1.1313928196312817,1.1462121803687189,0,0,False,0,0,1
2018-08-20 20:00:00+03:00,1.14583,1.14846,1.14558,1.14807,6666,0.00301,1.14367,1.15352,1.1571,0.52794,-0.43421,-0.73396,-0.07689,-0.76479,-0.82538,-0.0085796162254915,-0.0116978929856193,-0.0031182767601277,67.4715771633949,1,0,1,1.14846,1.1394,0.956954,True,1.14632,1.14793,1.139629,0.0038407207385654,1.131947558522869,1.147310441477131,1,0,False,0,0,1
2018-08-21 00:00:00+03:00,1.14802,1.15418,1.14793,1.15219,11055,0.00324,1.144,1.1535,1.15705,1.01075,-0.10437,-0.39469,-0.0236,-0.73833,-0.82457,-0.0082451678976558,-0.0113262569541481,-0.0030810890564923,73.11032785827979,1,0,1,1.15418,1.1394,0.865359,True,1.14846,1.15098,1.1405235,0.0045517460793192,1.1314200078413617,1.1496269921586384,1,1,False,0,0,1
2018-08-21 04:00:00+03:00,1.15219,1.1534,1.15098,1.15307,8966,0.00318,1.14436,1.15349,1.15701,1.11558,-0.03368,-0.31976,0.03059,-0.71441,-0.8212,-0.0079179928365145,-0.0109707129662553,-0.0030527201297407,74.14141365686513,0,0,1,1.15418,1.1394,0.924899,True,0.0,0.0,1.141455,0.0051129417839821,1.1312291164320358,1.1516808835679644,1,1,False,0,0,1
2018-08-21 08:00:00+03:00,1.15306,1.15397,1.15049,1.15334,17913,0.0032,1.14471,1.15349,1.15697,1.14692,-0.01195,-0.29472,0.07606,-0.68792,-0.81952,-0.007612672759117,-0.0106299963584026,-0.0030173235992856,74.46494169737893,0,0,1,1.15418,1.1394,0.943166,True,0.0,0.0,1.1424035,0.0054760928014967,1.1314513143970064,1.1533556856029934,0,1,False,0,0,1
2018-08-21 12:00:00+03:00,1.15334,1.15345,1.14916,1.15037,16183,0.00328,1.14493,1.15345,1.15691,0.76038,-0.24571,-0.52972,0.10667,-0.66741,-0.81532,-0.0074063127515495,-0.0104140406999488,-0.0030077279483992,64.8529333088668,-1,0,1,1.15418,1.1394,0.742219,False,0.0,0.0,1.1430095,0.0056597986529256,1.1316899026941487,1.154329097305851,0,0,False,0,0,1
